Translated & Masked
User:  Maybe this is the house of the army. Did it used to be Yao Jinxi? 
Customer:  Oh no, can you tell me the address? 
User:  What about Li Qiangbing? Ah, you are saying that you want to change this information to your own. We heard on the phone that you can&#39;t change it directly. I just told you 
User: . So how do I change 
Customer: ? You can handle the name change and transfer in the app that was sent, so you don&#39;t have to go to the lobby. 
User:  Oh, it can be done in the app of the State Grid, right? 
Customer:  Yes, you can apply for multi-population in one household and name change and transfer procedures. 
User:  Ah, okay, okay, okay, just download the app, right? Okay, okay, is there anything else that can help you? 
User:  No, no, no, the normal thing is just three people, right? 
Customer: , um, the normal thing is the normal household electricity consumption. If your family has 
Customer:  household with five people or more, you can apply for relevant preferential policies through the app I just mentioned. 
User: , ok, I understand, thank you. 
Customer: , you&#39;re welcome, I wish you 
Customer:  happy life and goodbye."
"Customer:  Hello, how can you help? 
User:  Hello, how can you help? 
User:  I want to ask about the street light in each building at night. If residents use electricity, let me take 
Customer:  look at it and help you check it. The voltage is usually 2238, because the lights in the corridor are 2238. This type 2 is usually 220 or 388c. Why can’t I measure the voltage? 
Customer: . I can’t measure it. 
User: . That street light is 
Customer:  free street light sensor light. It is installed. 
Customer: . Who installed it for you? Is it measured in the electricity bill or is it included in your property fee? 
User:  The community has been installed. It&#39;s an old house. 
Customer:  Let&#39;s look for 
Customer:  real estate agent. Let&#39;s look for 
Customer:  real estate agent. Let&#39;s look at it for you. 
User:  He doesn&#39;t have 
Customer:  real estate agent. Then your electricity bill is not included in our care, sir. 
User:  Aren&#39;t we gone? Beauty, we are not looking for you and want you to take care of me. I just want to ask. We are an old house. It is not 
Customer:  quantitative project. We install sensor lights on all the stairs. Now the sensor light at the door of our house is broken. We want to repair it ourselves, so we can&#39;t measure the voltage ourselves. I want to ask you about this kind of line. Is there any voltage? 
Customer:  Well, you have to ask the municipal government. If there is usually voltage here but there is no voltage, how can we have electricity, right? 
User:  There is no direct current or direct current in the two hundred and twenty. Why can&#39;t we measure it? 
Customer:  Then you have to find 
Customer:  social electrician to take 
Customer:  look at this for you. 
User:  I am the electrician we are looking for, so the electrician doesn&#39;t know, so I first ask if your power supply bureau understands."
"Customer:  Hello, what kind of help do you need? 
User:  Hello, I want to ask, uh, what time is it from nine o&#39;clock in the evening to what time is it open at eight o&#39;clock the next day? Do you need to bring any documents for the discount? Do you want to activate the time-of-use electricity price for peak and valley electricity, right? 
User:  Yes, yes, 
Customer:  Well, what about the materials for the peak and valley electricity changes? I will send them to your caller&#39;s mobile phone number in the form of text messages later, okayc Oh, okaya Hey, you are, um, you are 
Customer:  residential user, right? Well, is there anything else you would like help with? Okay, thank you for your call. Goodbye. Okay. Goodbye."
"Customer:  What kind of help do you need? Hello, I want to ask why this electricity is out of power. Is it because your family has no electricity or there is no electricity around? 
User:  It seems that my home has no electricity. Can you tell me your household number and I will take 
Customer:  look? 
User:  Isn’t the household number the same as the card? I don’t have it with me. Can I tell you the address? 158c 6233a 6233c 3521a 3521 Are you from Jiangsu Province? 
User:  Yes 
Customer:  What is the address 
User:  Building 19, Nanhai Garden 504a Your mobile phone number did not find the corresponding household number 
User:  No 
Customer:  was found Yes 
User:  Then my mobile phone number is 159a 159c 5001a 5001c 1701a 1701c Aha Well, three households have been found, but there is no Langrun Garden with the address you mentioned, right? 
User:  Yes, Building 19, 504, Langrun Garden. Oh, let me check with the address. Thank you very much. Let me help you check the electricity bill of your household. If it is settled before February 1, 2020, the switch in your room or on the meter, please check if it has tripped or if there is 
Customer:  display on the screen of the meter. Oh, then I will go and see if there is 
Customer:  trip, right? A. Check it for you or if there is 
Customer:  trip light on. You can also check it. Then, OK, I saw 
Customer:  real-time balance of arrears. I&#39;m not sure if the power outage was due to arrears. My suggestion is that you go check it out first. 
User: . Now that I don&#39;t have 
Customer:  mechanical watch, can&#39;t I get it? Tell me what my account number is. 
Customer: . I&#39;ll send it to you via text message."
"Customer:  Hello, what kind of help do you need? 
User:  Ah, hello, I would like to ask. It’s that one. If you want to buy 
Customer:  new energy vehicle now, what kind of process do we need to install this home charging pile? 
Customer:  Well, may I ask your surname, Mr. 
User: ? Please don’t give me your surname: Mr. Zhang. 
Customer: . I’m very sorry. If we handle it online, it’s the wire installation of the charging pile meter. If it’s 
Customer:  charging pile, we can only ask for 
Customer:  4S store or manufacturer. 
User:  Ah, just 4s over there, there is no problem with the installation. Then we don’t say that we need you to issue 
Customer:  certificate from the National Grid. Let’s issue 
Customer:  certificate. 
User: . Ah, 
Customer: . Well, no. If you say that you want to apply for the installation of 
Customer:  meter for charging piles because you normally follow the process of the power supply company, you need to submit an application to us and then you need to show 
Customer:  property certificate. It is 
Customer:  proof that he agrees to the construction here. The power supply company submits an application for the new installation of charging pile meters. Yes, it&#39;s your residential customer, right? 
User: , ah, yes, 
Customer: . I will send you 
Customer:  text message about what you need later. After you prepare the information, submit the application to the power supply company. Well, I can apply through the app or on site. Then there will be 
Customer:  power supply company. The work order has been processed, which is the on-site installation of the meter. 
User: , oh, that 
Customer: , um, 
User: . If you want to pay the electricity bill, is it 
Customer:  separate meter or 
Customer:  series of household meters? 
Customer: . Well, if it is 
Customer:  meter that packs 
Customer:  charging pile, it is 
Customer:  separate meter. 
User:  Oh, do it and pay it separately, right? 
Customer: , right, 
User: , ah, okay, okay, thank you, please send me the information, 
Customer: , um, it’s okay, your number is 188****88285, you can take 
Customer:  look at it, 
User: , oh, okay, thank you."
"Customer:  Hello, what kind of help do you need? 
User:  Ah, hello. I am renovating an old house and want to add capacity. 
Customer:  You want to apply for the resident capacity expansion business, right? 
User:  Yes, yes. Okay, Ms. Jiang, if you need this capacity increase information for residential users, I can send it to your mobile phone in the form of text messages later. You can take 
Customer:  look. Is it from Nanjing, Jiangsu Province? Please don&#39;t hang up later and leave an evaluation of my service. Goodbye"
"Customer:  Hello, can you please help? 
User:  Hey, hello, let me ask. It’s not from the rural area. Now it must be. What’s going on? There is 
Customer:  meter. It’s 
Customer:  meter. I can’t find anything. It’s not there yet. There is no meter. The wires have also been pinched. I want 
Customer:  new household. What are the procedures? 
Customer: . A new electricity household means that I want to buy 
Customer:  new electricity meter here and then use electricity. Is this what it means? 
User:  Yes, Mr. 
Customer: , what is your surname? 
User:  My surname is Xua Okay, Mr. Xu, uh, sir, you are in Cangzhou City, Hebei Province, right? 
User: . To Sucun Town, Botou City, Cangzhou City, Hebei Province. 
Customer: . Please wait 
Customer:  moment. Our electricity use is of 
Customer:  residential nature. Sir, it is newly installed by residents. Now if you want to apply, 
User: . To 
Customer: . Okay, sir, hello, sir, if the residents here are renovating, they have more materials. I, sir, may not be able to do it. Just give it to you directly. It means that you may need more materials. I will send you 
Customer:  material later. Is it convenient for you to go to the business office to do it? Or where do you want to do it? 
User: . Ah, I called my local power supply station. Do you know? I started today. I called four or five days ago 
Customer:  few days ago. 
Customer:  um 
User:  I thought it was because the electric meter had no wires. Did you know that the original owner of the household 
Customer:  um 
User:  disconnected the wire for 
Customer:  long time in the middle? ah time 
Customer:  now there is no electric meter, that’s what it means 
User:  for 
Customer:  long time, but the meter means that the neighbor said it might be gone 
Customer:  oh oh understand 
User:  I removed the wire today. At first, I called him to ask him to change the wire to 
Customer:  new one 
Customer:  um 
User:  ah, people said that means to change it myself 
Customer:  um 
User:  no one came 
Customer:  Understand, if this gentleman wants to apply for new decoration, there is 
Customer:  channel for us to go to the business hall. If you can operate 
Customer:  mobile phone, you can download the online national network app on the mobile phone. If you go to the business hall, what about the materials. I have already sent you the materials you called. The number you called is 135 and then 5295. The last number on the mobile phone number is 
User: . Ah, 
Customer: . You can take 
Customer:  look at it. Sir, 
User: . Okay, thank you. 
Customer:  Okay, I won&#39;t bother you anymore. If you see me again, Mr. Xu, please feel free to contact us if you have any questions. 
User: . How much does it cost to open 
Customer:  new account? Well, let me take 
Customer:  look at their charging standards. Um, sir, hello, let me take 
Customer:  look at this. What he said here is that if the customer applies for two or more multi-circuit power supplies, if it includes backup power or security power supply and multiple circuits, it will charge 
Customer:  fee called the college entrance examination. If you are 
Customer:  resident, you generally don’t need double returns. Mr. Lu, if it is 
Customer:  meter and 
Customer:  meter box first If the electricity meter here is, uh, there is no charge for customers to apply for new electricity installation, the power supply company will do it. That is to say, uh, the energy meter used by the customer to apply for new electricity installation will be provided by the power supply company for free. If the meter box is provided for free, there will be no charge for both residential and non-resident customers. Both will be provided by the power supply company for free. High-voltage customers will no longer talk to you, okay? 
User:  Oh, ok, thank you. 
Customer: . Okay, then I won’t disturb you. Goodbye, sir. 
User: . Ah, um."
"Customer:  What kind of help do you need? 
User:  Uh, when I apply for private car electrical installation, do I go to uh, which bureau or power supply bureau? 
Customer:  Yes, sir, what do you call you by your surname? Uh, now it is more convenient for us to apply. You only need to go to the business hall to apply now. You can also download one of our apps. You can apply online through the national network on your mobile phone. You don&#39;t need to go to the business hall. 
User: . Uh, but I see that there are some materials on it. Yes, these are the materials. Yes, there are four materials. 
User:  Well, there is one item that I don’t quite understand, which is the certificate of ownership of the parking space. What can he have to replace me? Oh, I&#39;m sorry, sir, for waiting for 
Customer:  long time. He said that if you are not applying in person, you also need to provide proof of permission from the owner of the parking space. Are you renting from the property owner? Just ask the property owner to provide his permission materials. 
User: , yes, oh, it&#39;s his property&#39;s 
Customer: , yes, 
User: , oh, oh, well, then there are other people like me who apply for credit. What is the name of the electric phone? What is the charging capacity? Chong chose seven kilowatts. 
Customer:  Yes, it&#39;s generally seven kilowatts. It depends on your own needs. Generally, it is recommended that customers apply for seven kilowatts. 
User: . Ah, slow charging means seven kilowatts, right?"
"Customer:  Hello, may I need any help? 
User:  Ah, hello. I want to build an apartment building now. 
Customer:  Well, 
User: . Install charging piles in parking spaces. How does he calculate the electricity price? 
Customer: . Look at the apartment building. Is it an apartment building? Then I want to apply. If you are applying for an electric meter from our national grid, the electricity price is the same. 
User:  Oh, 
Customer: . Yes, it is calculated based on the price of this charging pile and electric meter. If you apply for our electricity meter and our power supply company comes to install it for you, it will be the electricity price of this charging pile. The peak section is 0.578 and the valley section is 0.3783. 
User:  oh, good, good, 
Customer: . Do you have any other questions? 
User: , oh, good, I understand, 
Customer: , okay, thank you."
"Customer:  Hello, what kind of help do you need? 
User:  Hello, I want to increase the capacity. I used to have 
Customer:  breeding farm and now I have rented it to someone else. What procedures are needed if I need to increase the capacity? 
Customer:  Well, it&#39;s from Tongliao, Inner Mongolia, right? You send it to me, right? You don’t need to transfer the ownership to them. I see that the materials required above are if the name of an enterprise or institution is written on it. You need to provide the original ID card of the legal representative, uh, and then 
Customer:  copy of the property ownership certificate. 
User:  ah 
Customer: . Then the approval and filing documents of the project approval from some government functional department 
User:  ah 
Customer:  Then the fourth one is the application for electricity from enterprises, industrial and commercial institutions and social groups. When entrusting others to handle it, you must also provide the original letter of authorization or the letter of introduction from the unit. 
User:  Well, 
Customer: , and then 
Customer:  copy of the ID card of the person in charge. Ah, then I, I, I understand, it means that uh, he wants to increase the capacity. Now the battery is not enough. If you want to increase the capacity, you don’t need to transfer it to him. It’s fine if I ask for an increase, right? I provide this 
Customer: . Yes, 
User: . Ah, you don’t need him to transfer it to his name, their business, personal business, right? 
Customer: . It didn’t say that the transfer materials must be transferred. I will send you 
Customer:  copy by text message for you to look at in detail. Okay, thank you. There are alternative materials and precautions on it. 
User:  Okay, okay, thank you. 
Customer: . You&#39;re welcome. Do you have any other questions? 
User: . No others. Thank you."
"Customer: . What kind of help do you need? 
User: . I asked about the two lines in Heihe City. I want to apply for installation. Well, sir, it&#39;s like this. I&#39;m currently applying for 
Customer:  charging pile meter from the power supply company. This charging pile is newly installed by the local 4S store for you. Our power supply company here asks you to bring the materials to apply for such 
Customer:  charging pile meter. Mr. Su, then our system will help you check it. Are you from Heihe, Heilongjiang Province? Currently, my system has also helped you search for the specific uh carrying materials. Currently, 
Customer:  new installation of 
Customer:  residential charging charging pile carrying materials. The materials you need have your valid ID. For 
Customer: , original ID card, original fixed parking space property rights certificate, and currently carry these two materials. If you do not have the original fixed parking space property rights certificate, you can use the original license certificate of the property owner or the lease contract. Well, what does the lease contract refer to? Well, for example, if you do not have 
Customer:  fixed parking space, then you may rent this parking space. Then you can use the lease contract. 
User: . Not in that community? No, it&#39;s the kind of casual parking in the community. There is no fixed parking space. There is no fixed parking space. But for his current words, because of this, um, I will help you find this material. It is also 
Customer:  universal material. It shows that you need to carry these two pairs of 
User: ."
"Customer:  Hello, what kind of help do you need? 
User:  Hello, hello, it’s 
Customer:  column. 
Customer:  Hello, sir, this is the customer service center. What kind of problem are you encountering? 
User:  Oh, I have given me 
Customer:  charging window and installed charging piles in the community. Personally, I want to ask what is this process like and how to handle it. Well, I want to install it in my own parking space, right? 
User: . Ah, yes, yes, 
Customer: . Well, you see, sir, for our charging piles, we usually ask the charging pile manufacturer or the car company to contact you to install the charging pile. If the charging pile still needs to be installed with 
Customer:  separate electric meter, the electric meter has just been applied by the power supply company. Do you need to apply for the installation of an electric meter? On the Internet, State Grid 
User: , what is your network on the Internet? Um, the name of this software is called Internet State Grid, which means Internet. Turn it upside down and then the State Grid of the State Grid. State Grid, State Grid 
User: . Okay, you can apply directly on this, right? Thank you very much. Bye. Okay. It’s okay. Please provide my services later."
"Customer:  What kind of help do you need? 
User:  Well hello, I just called. My house has 
Customer:  power outage but other homes have power. Then I checked that my inner gate has not tripped. Then I want to see the outer gate. I don’t know where this gate is. I don’t see it. 
Customer: . Below the meter screen. Under the meter. 
User: . Under the meter. There will be 
Customer:  small door next to your meter that can be popped out. Inside is your gate. It is also an air switch just like the one in your home. There is 
Customer:  door with screws inside. What is it? There is 
Customer:  small door inside. This door can be taken down. There is 
Customer:  meter box with 
Customer:  small door and 
Customer:  gate. The gate is very similar to the air switch in your house. Well, it is 
Customer: . Or you can see if there is such 
Customer:  property here, or if so, they can help you take 
Customer:  look. Well, our building does not have 
Customer:  property. 
Customer:  Well, that is, if you look at your side, do you have an electrician to help you look at it? If you want to say that the meter box is next to it, there will be 
Customer:  centralized meter box. There should be 
Customer:  unified small door below that can be lifted up, and your gate is inside. Is the screen black and there is no display or something? 
User: . Well, if there is 
Customer:  display, it is normal. 
Customer:  If there is 
Customer:  display, then if there is 
Customer:  display meter, this is also normal. The gates are also on it. Then you have to trouble you. If you contact the homemade electrician, let the staff help you check if there is any problem with the internal circuit. 
User: . Just go to my house to check, right? 
Customer:  Yes, take 
Customer:  look or if the computer screen is normal and there is 
Customer:  display on the gate, it is normal and there is nothing wrong with it. Then you have to check if there is any problem with your internal circuit. 
User:  Uh-huh, uh-huh, internal circuit 
Customer: . You have to take 
Customer:  look. 
User: . Oh, well, thank you."
"Customer:  Hello, what kind of help do you need? Hello, my charging station kit can&#39;t close the gate. It can&#39;t close the gate. 
User: . I&#39;m the one paying the bill for charging the electric scooter. 
Customer: . Have you contacted 
Customer:  self-made electrician or the staff at the electric pile to check that there are no internal faults in our casual clothes? 
User: . Did you just charge 
Customer: ? Because of the gate knife? Because under normal circumstances, our charging pile belongs to our customer&#39;s property rights. If you say it is 
Customer:  normal use of electricity, won&#39;t it mean that it cannot be connected like you said? Generally, this problem will only occur when there is 
Customer:  bad contact or short circuit in the line under our meter. Is it inconvenient for them to come over here to see if there is any internal problem? Is there any problem with our pile so it is convenient for us to come over and check it for you? I don’t know what to do. He said, um, he doesn’t have anything there. um, 
User: . Well, it’s just one or two air switches. um, 
User: . And 
Customer: , it’s really not that the wire is loose when I installed it for you. I didn’t give you this when I installed it. According to this, it’s 
Customer:  holiday or something. Is there any looseness in claiming it? 
User:  Goodbye. But I don’t rule out this possibility because our supplier plays 
Customer:  protective role. If we don’t have this phenomenon, he will generally not have that tripping phenomenon. 
User:  Now I can’t get it together. I don’t know why. A. If the fee is zero, it will be shown as zero on your watch. It has nothing to do with it. 026c 3637 um 
Customer:  3637c Well, let’s go and write. Don’t stand there and write, right? Go quickly. You hurry up and write now. Come on, then you’re always fooling around here. Isn’t it that I have to beat you? Wait 
Customer:  moment, sir. Is there anything delicious? 
Customer: . Wait 
Customer:  moment. Help you with this search status. Wait 
Customer:  moment. There is money in the account. Your remaining balance is four hundred and three dollars and forty-six cents. 
User:  Yes, the person at the charging pile just now said that you can try charging for 100 yuan. I charge 100 yuan and there is money on it. Yeah, it&#39;s okay. You should ask him to check whether the wiring connector is loose at that pile. 
User: . The line is coming from you. um, 
User: . It&#39;s two air switches. Yes, yes, yes, let him check whether the line we connected to you was relatively loose at that time. 
User:  Yes, 
Customer: , he may have this situation, because it is possible that when you first used it, we had been using it for 
Customer:  period of time. At that time, there was no specific abnormality, but if we always use it, there may be frequent checks on the line, or if you look at the information on an electric meter, he may have this phenomenon. 
User:  Well, 
Customer:  Let our Zhuang staff come over and check for you whether there is 
Customer:  contact problem in the line under the meter. 
User: . I&#39;ll ask him what. Thank you, hang up."
"Customer:  OK, what kind of help do you need? 
User:  Hey, hello, I want to say that this is the power supply station. They are here to repair this one and that one. Well, what is the situation here? It means that there is no electricity around, right? 
User:  Our house has no electricity. If there is electricity around, our house has no electricity. Please provide the user number for paying the electricity bill. Sir, I can help you check what caused the power outage in your home. 
User: . The number of the meter 
Customer: . The number of the user who paid the electricity bill is ten digits. 
User: . Oh, then I want to check the meter. Hey, okay, then you can 
User:  after you find the account number, eh, eh"
"Customer:  Hello, what kind of help do you need? 
User:  Hey, let me ask you if 
Customer:  315 kilowatt transformer like that special one requires 
Customer:  kilowatt fee. 
Customer:  Well, what is your surname? That is to say, do you want to say that you are referring to the basic electricity fee? 
User:  Hey, it is actually 
Customer:  kilowatt fee. Don&#39;t you think that 850 is not needed? I know that more than 400 is required, kilowatt fee 
Customer: . For the current kilowatt fee, let me see if there is any record on it. Please wait 
Customer:  moment. 
User:  Hey, take 
Customer:  look. Well, thank you for waiting. You said that I don’t have information about the kilowatt fee. How about this? If you want to know whether he charges it, I can arrange for staff to help you verify whether he charges it. Your address is in 
User: . No, I want to apply for 
Customer:  transformer now. I want to ask first, um, 315, do I need to charge the kilowatt fee? Oh, the kilowatt fee you are referring to refers to the basic electricity fee or 
User: . The kilowatt fee is not the basic electricity fee, right? But I am sure about the magnetic stripe network fee you mentioned. I did not receive relevant information on my system. What you are saying is that if you want to know whether it is charged or not, 
User: . Isn’t there 
Customer:  kilowatt fee for the 40040 transformer? 
Customer:  I have indeed not received this price. If you want to verify whether you will charge it or not, I can arrange for the staff to check it for you and see if it will be charged. 
User: . Well, because I have not installed it here yet, I want to apply now. Let me ask first. What is the capacity? There is no need for kilowatt fees. I am really sorry for your question. We have not received the relevant basis. I have no way to answer you directly. If you say yes, it is equivalent to saying 
Customer:  request. Where are you from? Are you from Tsinghua University or Yongkang? We are accepting applications in Zhejiang Province, Zhejiang Province, 
User: , ah, this is Zhejiang Province, right, 
Customer: , yes, yes, if you want to know more, I can help you report it or you can go to the local business office to find out."
"Customer:  Hello, what kind of help do you need? 
User:  Hello, I want to ask about this. I am buying an electric electric car, and I want to install 
Customer:  charging station. How do I apply for this? 
Customer:  What is your surname? 
User:  My surname is Yang. Okay, so here, first of all, the power supply company supplies power to your charging pile mechanical meter, but the charging pile installation requires you to contact the manufacturer to install the required materials. Well, there are four in total. The first material is 
Customer:  valid identity certificate. 
User: . Well, 
Customer: . The second material is the parking space ownership certificate. If you are not the parking space owner, you also need to provide the parking space owner&#39;s identity certification materials when applying. 
User: . The house I rented is 
Customer:  self-built house. 
Customer: . You can get the real estate certificate 
User: . Ah, it’s the real estate certificate for 
Customer:  self-built house, right? A. If you don’t have independent parking space ownership for 
Customer:  villa or rural self-built house, you need to provide 
Customer:  real estate certificate instead of 
User: . Ah, 
Customer: . Then the third 
User: , take the real estate certificate, you said 
Customer: . Ah, I’m sorry, sir. The third one is the proof of use of electric vehicles. Any of the following can be the invoice of the car purchase, the vehicle tax payment certificate, the vehicle transfer certificate or the car purchase agreement, the motor vehicle driving license, the vehicle registration certificate. You just need to bring one. 
User: . Ah, all of these 
Customer:  And the last gentleman, you are in 
Customer:  community or 
Customer:  village 
User: . In 
Customer:  village 
Customer: . For 
Customer:  village 
User: . Rural area 
Customer: . Well, if there is 
Customer:  property, look for the property. If there is no property, you need to contact the property owner committee or the neighborhood committee. One is to confirm the consent to apply for the relevant materials to install this charging facility. 
User: . Ah, so 
Customer: . I can send you another copy of the materials later. 
User: . I apply for this and then connect another meter. In addition, I need to pull 
Customer:  wire from the pole, right? 
Customer:  Re-install 
Customer:  meter 
User: . Er, install 
Customer:  meter. Is this wire connected from the pole or from the house I rent? Connect this wire 
Customer: . The power supply line is connected here 
User: . Oh, connect another wire from the pole, right? 
Customer: . The charging pile at your home is different. The charging pile is separate. Oh, everything below the electric meter needs to be provided by myself, right? 
Customer: , 
User: , oh, ok, ok, I know, ok, then you can send me what information is needed for the application, and then tell the landlord about the application. Hello, Mr. Yan, thank you for waiting for the Jiangsu area. The average pick-up time for the entire process is 
User: . Well, 
Customer: . I looked at it and it is fifteen working days. 
User: . It’s fifteen working days, right?"
"Customer:  Hello, what kind of help do you need? 
User:  Ah, hello, what&#39;s the phone number of the Yangri Power Supply Station? The one over there. 
Customer:  Well, sir, what is your surname? Could you please tell me 
User: ? Er, your surname is Yan. Well, I just need to confirm with them to apply for the electric meter for the car, electrician, electric car, and the power supply. Then what materials do I need to bring to 
Customer: ? The charging pile meter? The materials seem to be registered here. Please wait 
Customer:  moment and I will check it for you. 
User:  um 
Customer: . How to apply is the electric meter for the charging pile built by residents, right? Oh, okay, okay. I will send 
Customer:  text message to the phone number you call me later, okay? 
User: , okay, thank you."
"Customer:  Hello, may I ask for any help? 
User:  Hello, this is me. I want to install 
Customer:  charging pile and apply for it on the State Grid. The State Grid provides electricity meters, right? 
Customer:  Let me take 
Customer:  look. You are the one who self-builds the charging pile for your own use, right? 
User: . Yes, yes, yes. If we provide meters for air conditioners and power distribution here, do we have to purchase them ourselves or do we have them here? The power supply company usually just installs meters and connects the power to you. Then you have to go to the 4S store to get your charging stations and other equipment. Yes, you can also buy the air conditioners for the distribution box yourself, right? Well, for the power supply company, you first need to apply for the meter. After that, staff will go to the site to investigate your situation and then install the meter for you and connect the electricity to you. If it is behind the meter, you can then find some construction companies behind the meter to do the construction for you. Yes, we can apply first and then come over and remove all the electricity before packing it. No problem, right? 
Customer:  Yes, you can find that 4S store to install your charging pile for you. 
User:  Yes, yes, okay, 
Customer: , 
User: , okay, thank you, 
Customer:  You&#39;re welcome. Do you have any other questions? 
User:  Ah, no. 
Customer:  Well, you can apply on your mobile phone now or go to the business office. When the application is completed, staff will go to the site to investigate and there will be 
Customer:  record of the relevant situation. 
User:  Yes, okay, okay, okay, and there are others. If you have any questions, please contact us at any time."
"Customer:  Hello, what kind of help do you need? 
User:  Hey, hello, I just want to be in Jiuhua District for no reason. 
Customer:  Hello, um, 
User:  I need to install 
Customer:  Jingdong now. The distance from Jingdong last time was here. Yes, the last charging station. Um, it&#39;s 
Customer:  new self-built charging facility. Then I will send this material to your mobile phone later. Can you please take 
Customer:  look? 
User:  Ah, you sent the material to my mobile phone. A Hello, yes. Send it to your mobile phone. Please take 
Customer:  look. If you don&#39;t understand, please contact us at any time. Hello, hello, I bought 
Customer:  new and new energy car, and I need to install 
Customer:  charging pile at home, so now I want to arrange 
Customer:  procedure and 
Customer:  process. What do I need to prepare? 
Customer: . I just told Ms. Zhou that I will send the materials to his mobile phone number to take 
Customer:  look. If you don’t understand, you can contact us at any time. 
User: . Um, um, oh. Is this procedure complicated? How many things are there? To apply, I have to go to the local power supply bureau in person. A. You need to bring the materials to the local power supply business hall. If it is inconvenient for you, I also suggest that you download an app from the National Grid. There should be 
Customer:  charging pile on it. You can check if it is available on this software. If so, you can directly apply for C on this software. Oh, because our community has not yet approved it. It is just designed but there is open space. 
Customer:  Um, no, ah, oh, I understand. Then I will send you the materials later. Can you take 
Customer:  look at it? 
User:  Oh, okay, okay, okay, 
Customer: . Well, is there anything else I can help you with? Madam, 
User: , ah, no, no, let’s take 
Customer:  look at it based on the materials. Okay, 
Customer: . If you have any questions, please contact me. 
User: . Ah, bye. 
Customer: . Thanks for calling me. Goodbye."
"Customer:  Hello, what kind of help do you need? 
User:  Hello, how do you install 
Customer:  charging pile? 
Customer:  Do you need to apply for 
Customer:  personal electric meter? 
User:  Yes, 
Customer: , if you want to install an electric meter, you can download our online State Grid mobile app or go to the local power supply business office to apply. 
User:  Ah, ah, that&#39;s it."
"Customer:  Hello, what kind of help do you need? 
User:  Hello, are you from Weihai? 
Customer:  Ah, we are responsible for the electricity problem here in Shandong Province. Can you tell me? 
User:  Ah, I want that car, that charging pile, what are the requirements for this? Well, please wait 
Customer:  moment to check. Your surname is Mr. 
User: . Ah, your surname is Chen. I, I, I know that after the application is completed, what are the specific requirements for this building if you install it? 
Customer: . Well, he is providing materials. The first one is the original ID card of the applicant. This is the first one. The second one is the floor plan of the parking space. 
User: . The floor plan of the parking location. For residential users, you can bring photos of the on-site links. You can take 
Customer:  photo of the site. Then um, the third one is to provide proof that the property owner agrees to build charging piles. Is this 
Customer:  fixed parking space? 
User:  I am an old building. After the old building is finished, our building will be 
Customer:  small courtyard. And the agreement between our building and our building is that your own car can enter your own downstairs. Well, it is 
Customer:  small courtyard, right? Now, 
User: . After it is finished, there will be 
Customer:  parking space. Well, the property rights here are on your property side or on the street side. 
User:  I really don’t know about this. A Hmm 
User:  He negotiated everything at that time, and then the property opened the parking space designated by the People&#39;s Insurance Company. If you want to park in your own building, you can fix these few orders 
Customer:  If you can, you need to apply directly. You need to ask the property owner to issue 
Customer:  certificate, right? Go to the State Grid to apply. After the application, the power supply company comes to survey the site, which is equivalent to you. 
User: . What certificate does the property owner ask him to provide? 
Customer: . This is the certificate issued by the property owner, right? It is, uh, the registration certificate material for applying for the installation of charging piles, and it also needs to be stamped with the official seal. This is 
User: . Is there any template or something for this document? I asked him to be 
Customer: , um, 
User: , stamp 
Customer: . There is currently no fixed template for this. This is the template of the document that you can refer to. He currently has no fixed template. The format is 
User: . Then I roughly how to write this thing. 
Customer: . Let the property management side look at it. They normally format it into 
Customer:  file in this format. Then write it and stamp it with the official seal. 
User: . I called the property management department just now. He said 
Customer: . Hmm. For the power supply bureau, they ask you to apply to us first, right? After applying, there will be on-site inspection by staff. This is the process. 
User: . If the inspection is 
Customer: , um, 
User: , if possible, I will ask the property management company to issue 
Customer:  certificate. Yes, then the property management company here will issue this to you, then he will stamp it, and then you take 
Customer:  photo of this document and upload it for review in the background. Oh, 
Customer: , yes, 
User: . You can apply on that app of your State Network. Well, it should be able to be installed. Specifically, after you apply, the power supply company will review the materials for you. I will send it to you again. Then you should pay attention to this and check it. After you prepare it according to the relevant materials, you will apply. After that, the power supply company will review it for you. Mr. 
User: . Well, do you have anything to do with this charging pile? For example, can the charging box be hung on the outside of the stairs? 
Customer:  Um, I can&#39;t reply to you, sir. This needs to be answered by someone, right? After you apply, 
Customer:  staff member will come to the site to reply to you as soon as possible. I can&#39;t reply online. I&#39;m sorry. 
User:  Okay, okay, oh, ok, okay, I understand. 
Customer: . The information has been sent to you. You can apply for 
Customer:  try when you are ready. Sir, 
User: . Okay, okay, okay, okay, okay, I won&#39;t bother you. Thank you for calling me. Goodbye. Goodbye. Goodbye. Goodbye. Ah, thank you."
"Customer:  Hello, what kind of help do you need? 
User:  Hey, hello, I want to ask which service station should I go to? I bought 
Customer:  new energy car and want to install 
Customer:  charging pile. I am from Gaocheng. For our charging pile, you can find 
Customer:  car installation company. Let me look at the one in Shijiazhuang. You can also apply directly on the mobile phone pp network and the national network 
User: . As 
Customer:  result, he said that thing, I don’t know what it is specifically. If we see the prompt on the app, you can click on the charging station installation image on the electric vehicle page on the homepage. He will give you corresponding prompts to upload something. You can upload it according to its prompts. 
User: . If you go to the business hall, it’s me. I don’t know where the nearby business hall is. How can I check it? You know 
